source_lang,target_lang,model,MRR
ben_Beng,khk_Cyrl,intfloat/multilingual-e5-large,0.9864303958983636
kat_Geor,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9864297536846508
hat_Latn,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.9864223694627654
amh_Ethi,hye_Armn,intfloat/multilingual-e5-large,0.9864186489889369
ceb_Latn,smo_Latn,microsoft/harrier-oss-v1-0.6b,0.9864159640958742
khm_Khmr,srp_Cyrl,jinaai/jina-embeddings-v3,0.986415807098959
hun_Latn,kir_Cyrl,intfloat/multilingual-e5-large,0.9864092825770829
jpn_Jpan,ron_Latn,microsoft/harrier-oss-v1-0.6b,0.9863986609202142
ita_Latn,mar_Deva,intfloat/multilingual-e5-large,0.9863958893226159
hrv_Latn,bak_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9863942695088711
afr_Latn,npi_Deva,intfloat/multilingual-e5-large,0.9863918122572612
khm_Khmr,zsm_Latn,jinaai/jina-embeddings-v3,0.98638587221034
swe_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.986384960342806
hrv_Latn,xho_Latn,intfloat/multilingual-e5-large,0.9863813546372936
bak_Cyrl,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9863789086967589
kir_Cyrl,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9863780061425038
nno_Latn,ell_Grek,microsoft/harrier-oss-v1-0.6b,0.9863767609645067
cym_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9863742359056652
zsm_Latn,tam_Taml,intfloat/multilingual-e5-large,0.9863733716147158
bul_Cyrl,isl_Latn,jinaai/jina-embeddings-v3,0.9863730145914986
hin_Deva,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9863563762460259
deu_Latn,kan_Knda,jinaai/jina-embeddings-v3,0.9863555332114916
dan_Latn,uzn_Latn,intfloat/multilingual-e5-large,0.9863477728741599
eng_Latn,sun_Latn,intfloat/multilingual-e5-large,0.9863402047339556
mkd_Cyrl,khk_Cyrl,intfloat/multilingual-e5-large,0.9863268984830527
lit_Latn,afr_Latn,jinaai/jina-embeddings-v3,0.9863236566347982
npi_Deva,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9863183264992552
kan_Knda,sin_Sinh,intfloat/multilingual-e5-large,0.986310399446569
srd_Latn,mar_Deva,microsoft/harrier-oss-v1-0.6b,0.98630995157675
ron_Latn,uzn_Latn,intfloat/multilingual-e5-large,0.9863097824678502
isl_Latn,oci_Latn,jinaai/jina-embeddings-v3,0.9863032773111824
hin_Deva,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9862995813245541
zsm_Latn,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.9862944942280676
hye_Armn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9862940606442496
lao_Laoo,tgl_Latn,intfloat/multilingual-e5-large,0.9862918841942014
azj_Latn,tat_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9862827644600993
swh_Latn,xho_Latn,intfloat/multilingual-e5-large,0.9862721131131562
hun_Latn,pan_Guru,intfloat/multilingual-e5-large,0.9862713535615375
slv_Latn,nno_Latn,microsoft/harrier-oss-v1-0.6b,0.9862710043420845
amh_Ethi,zsm_Latn,microsoft/harrier-oss-v1-0.6b,0.9862637174029851
hat_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.986260049354347
afr_Latn,pan_Guru,intfloat/multilingual-e5-large,0.9862584568923847
mar_Deva,zsm_Latn,intfloat/multilingual-e5-large,0.9862474350769688
pan_Guru,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9862408350791185
mar_Deva,npi_Deva,intfloat/multilingual-e5-large,0.986232447759873
guj_Gujr,snd_Arab,intfloat/multilingual-e5-large,0.986227858686733
ekk_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9862255953823024
afr_Latn,lit_Latn,jinaai/jina-embeddings-v3,0.9862169751491467
fur_Latn,sin_Sinh,microsoft/harrier-oss-v1-0.6b,0.9861984452883368
bak_Cyrl,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9861941206523386
pan_Guru,tam_Taml,intfloat/multilingual-e5-large,0.9861912615507488
kan_Knda,pan_Guru,microsoft/harrier-oss-v1-0.6b,0.9861907459876766
ben_Beng,mya_Mymr,jinaai/jina-embeddings-v3,0.986175367723897
cat_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9861674142988379
bul_Cyrl,mar_Deva,microsoft/harrier-oss-v1-0.6b,0.986165240982867
hne_Deva,kan_Knda,microsoft/harrier-oss-v1-0.6b,0.9861529827629523
bel_Cyrl,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9861410279093721
afr_Latn,bel_Cyrl,jinaai/jina-embeddings-v3,0.9861396028327825
eus_Latn,eng_Latn,jinaai/jina-embeddings-v3,0.9861375072562212
deu_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.9861241217798594
hrv_Latn,khm_Khmr,jinaai/jina-embeddings-v3,0.986123990175533
srp_Cyrl,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9861125353844129
mar_Deva,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9861124053429752
ukr_Cyrl,uzn_Latn,microsoft/harrier-oss-v1-0.6b,0.9861082647226762
afr_Latn,kaz_Cyrl,jinaai/jina-embeddings-v3,0.9861030000108454
bho_Deva,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.9860971228974106
ben_Beng,pbt_Arab,intfloat/multilingual-e5-large,0.9860901889863327
gle_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9860752972627862
ron_Latn,tat_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9860624899940786
khk_Cyrl,als_Latn,intfloat/multilingual-e5-large,0.9860607358353615
bos_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.9860576744358944
mar_Deva,snd_Arab,intfloat/multilingual-e5-large,0.9860386543221794
cat_Latn,ceb_Latn,microsoft/harrier-oss-v1-0.6b,0.9860352250250772
deu_Latn,lao_Laoo,intfloat/multilingual-e5-large,0.9860342822696256
amh_Ethi,ces_Latn,microsoft/harrier-oss-v1-0.6b,0.9860321394626754
cat_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9860298827731471
fin_Latn,ekk_Latn,jinaai/jina-embeddings-v3,0.9860187007995512
cat_Latn,uzn_Latn,intfloat/multilingual-e5-large,0.9860186683267653
cat_Latn,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.9860171851152968
kat_Geor,zul_Latn,intfloat/multilingual-e5-large,0.9860135699568653
hin_Deva,lvs_Latn,jinaai/jina-embeddings-v3,0.9859966139765838
mai_Deva,tel_Telu,intfloat/multilingual-e5-large,0.985986803115596
kan_Knda,mai_Deva,intfloat/multilingual-e5-large,0.9859866728553224
eus_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9859859418126034
fin_Latn,hin_Deva,jinaai/jina-embeddings-v3,0.9859821432416712
ita_Latn,snd_Arab,intfloat/multilingual-e5-large,0.9859738591347897
guj_Gujr,srp_Cyrl,jinaai/jina-embeddings-v3,0.9859720063673789
srd_Latn,heb_Hebr,microsoft/harrier-oss-v1-0.6b,0.9859707263999145
ell_Grek,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9859598345374997
ast_Latn,xho_Latn,microsoft/harrier-oss-v1-0.6b,0.9859445742005032
gle_Latn,als_Latn,intfloat/multilingual-e5-large,0.9859342904136705
pbt_Arab,urd_Arab,intfloat/multilingual-e5-large,0.9859261018868062
sot_Latn,xho_Latn,intfloat/multilingual-e5-large,0.9859242342597931
war_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9859218125020996
khk_Cyrl,tgl_Latn,intfloat/multilingual-e5-large,0.9859208394651542
hye_Armn,isl_Latn,jinaai/jina-embeddings-v3,0.9859170858917681
bel_Cyrl,lit_Latn,jinaai/jina-embeddings-v3,0.9859125959683489
ell_Grek,kaz_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9858915911886514
afr_Latn,sun_Latn,intfloat/multilingual-e5-large,0.9858907574956568
rus_Cyrl,ekk_Latn,intfloat/multilingual-e5-large,0.985884689731294
cat_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9858757968012992
glg_Latn,npi_Deva,intfloat/multilingual-e5-large,0.9858638061597311
arz_Arab,hrv_Latn,intfloat/multilingual-e5-large,0.985851652706904
ita_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9858499417063971
ind_Latn,kaz_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9858497349712114
pan_Guru,tha_Thai,jinaai/jina-embeddings-v3,0.9858340409853152
cym_Latn,hne_Deva,intfloat/multilingual-e5-large,0.9858251006883861
hrv_Latn,tel_Telu,intfloat/multilingual-e5-large,0.9858235772602308
deu_Latn,war_Latn,microsoft/harrier-oss-v1-0.6b,0.9858163647181326
ind_Latn,nno_Latn,microsoft/harrier-oss-v1-0.6b,0.9858057937363005
mlt_Latn,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9858020172923305
hrv_Latn,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.9857899758683912
dan_Latn,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9857738694968703
guj_Gujr,tha_Thai,jinaai/jina-embeddings-v3,0.9857711799029774
ind_Latn,tel_Telu,jinaai/jina-embeddings-v3,0.9857692915278355
hye_Armn,khm_Khmr,jinaai/jina-embeddings-v3,0.9857633411090755
fra_Latn,bak_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9857479750419624
uzn_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9857445029928784
deu_Latn,ckb_Arab,microsoft/harrier-oss-v1-0.6b,0.9857387733359446
slk_Latn,jpn_Jpan,jinaai/jina-embeddings-v3,0.9857369028606096
arz_Arab,tur_Latn,jinaai/jina-embeddings-v3,0.9857301823000542
deu_Latn,ydd_Hebr,intfloat/multilingual-e5-large,0.9857284254045355
kaz_Cyrl,khm_Khmr,jinaai/jina-embeddings-v3,0.9857212375868472
pan_Guru,srp_Cyrl,jinaai/jina-embeddings-v3,0.985717703228698
hun_Latn,afr_Latn,microsoft/harrier-oss-v1-0.6b,0.9857144260573456
bak_Cyrl,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.9856933035577193
hin_Deva,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.9856899836437307
srp_Cyrl,tel_Telu,intfloat/multilingual-e5-large,0.9856893858617054
arz_Arab,als_Latn,intfloat/multilingual-e5-large,0.9856836300020626
kir_Cyrl,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9856740456288461
asm_Beng,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9856713449327116
zul_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9856585935317728
fra_Latn,kir_Cyrl,intfloat/multilingual-e5-large,0.9856541845224178
bos_Latn,isl_Latn,intfloat/multilingual-e5-large,0.9856538354866237
lit_Latn,pan_Guru,jinaai/jina-embeddings-v3,0.9856527267519348
als_Latn,tel_Telu,intfloat/multilingual-e5-large,0.9856339497838165
hin_Deva,khm_Khmr,jinaai/jina-embeddings-v3,0.9856320932440299
heb_Hebr,kir_Cyrl,intfloat/multilingual-e5-large,0.9856295937026682
hun_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9856286629697559
arz_Arab,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9856284742527552
bul_Cyrl,tel_Telu,intfloat/multilingual-e5-large,0.985625153881651
ces_Latn,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9856244123810162
ell_Grek,npi_Deva,jinaai/jina-embeddings-v3,0.9856228907642108
rus_Cyrl,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9856112518187413
fra_Latn,mya_Mymr,intfloat/multilingual-e5-large,0.9856075600004424
ben_Beng,uzn_Latn,intfloat/multilingual-e5-large,0.985607188911425
glg_Latn,pan_Guru,intfloat/multilingual-e5-large,0.985605540349149
azj_Latn,kaz_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9856045252502532
khm_Khmr,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9855960880432002
kan_Knda,san_Deva,microsoft/harrier-oss-v1-0.6b,0.985585041641698
dan_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9855812586481383
azj_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9855790700804044
tel_Telu,tur_Latn,jinaai/jina-embeddings-v3,0.9855790464487457
mlt_Latn,fra_Latn,microsoft/harrier-oss-v1-0.6b,0.9855661057313814
amh_Ethi,jav_Latn,intfloat/multilingual-e5-large,0.9855651401507205
slk_Latn,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9855403655003172
dan_Latn,tel_Telu,jinaai/jina-embeddings-v3,0.9855260455453544
mlt_Latn,ron_Latn,microsoft/harrier-oss-v1-0.6b,0.9855188755173185
fra_Latn,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9855119508584034
tel_Telu,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9854899430776004
nld_Latn,mlt_Latn,microsoft/harrier-oss-v1-0.6b,0.9854869510479938
ckb_Arab,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9854842324461
swe_Latn,tam_Taml,intfloat/multilingual-e5-large,0.9854826943412627
ind_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9854823517225556
hun_Latn,jpn_Jpan,intfloat/multilingual-e5-large,0.9854752527356387
asm_Beng,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.9854685663668763
kaz_Cyrl,khk_Cyrl,intfloat/multilingual-e5-large,0.985462636290326
kan_Knda,tur_Latn,jinaai/jina-embeddings-v3,0.985458763200576
ckb_Arab,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9854572524597216
bul_Cyrl,mlt_Latn,microsoft/harrier-oss-v1-0.6b,0.9854500079991524
tat_Cyrl,uzn_Latn,microsoft/harrier-oss-v1-0.6b,0.9854489940145978
bak_Cyrl,kir_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9854386282098582
mal_Mlym,pbt_Arab,intfloat/multilingual-e5-large,0.9854358876572628
snd_Arab,tur_Latn,jinaai/jina-embeddings-v3,0.9854326290781823
ell_Grek,lvs_Latn,intfloat/multilingual-e5-large,0.9854242271471976
dan_Latn,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9854177354339166
glg_Latn,kaz_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9854147315242185
lao_Laoo,vie_Latn,jinaai/jina-embeddings-v3,0.9854119966092658
deu_Latn,pcm_Latn,microsoft/harrier-oss-v1-0.6b,0.9854022399982588
fra_Latn,snd_Arab,intfloat/multilingual-e5-large,0.985401790247323
bel_Cyrl,cat_Latn,jinaai/jina-embeddings-v3,0.9853958781635699
ces_Latn,guj_Gujr,microsoft/harrier-oss-v1-0.6b,0.9853947979438
sin_Sinh,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9853801017808629
heb_Hebr,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9853663887249426
tso_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9853640134961822
jpn_Jpan,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.985359051291283
jpn_Jpan,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.985356268138166
guj_Gujr,ron_Latn,microsoft/harrier-oss-v1-0.6b,0.9853561663360402
cat_Latn,lvs_Latn,jinaai/jina-embeddings-v3,0.9853552127202464
heb_Hebr,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9853520475203037
glg_Latn,guj_Gujr,microsoft/harrier-oss-v1-0.6b,0.985340456648143
kor_Hang,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9853402032749858
arz_Arab,srp_Cyrl,jinaai/jina-embeddings-v3,0.9853385048667211
ces_Latn,cym_Latn,intfloat/multilingual-e5-large,0.9853279636932836
mlt_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.985313529622525
deu_Latn,snd_Arab,intfloat/multilingual-e5-large,0.9853105058199458
uzn_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9853099184340042
cym_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9853063474097519
arz_Arab,deu_Latn,jinaai/jina-embeddings-v3,0.9852885201084377
hat_Latn,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9852866256095667
spa_Latn,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9852819571635444
ces_Latn,bak_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9852805071801422
mkd_Cyrl,tam_Taml,intfloat/multilingual-e5-large,0.985271305183674
mal_Mlym,mya_Mymr,intfloat/multilingual-e5-large,0.9852679121035715
fra_Latn,lao_Laoo,intfloat/multilingual-e5-large,0.985259036083574
ces_Latn,ckb_Arab,microsoft/harrier-oss-v1-0.6b,0.9852569016770403
kat_Geor,kir_Cyrl,intfloat/multilingual-e5-large,0.985246657960427
ukr_Cyrl,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9852456326421758
spa_Latn,tel_Telu,jinaai/jina-embeddings-v3,0.9852453932537547
jpn_Jpan,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9852450155278278
amh_Ethi,heb_Hebr,microsoft/harrier-oss-v1-0.6b,0.9852277632397115
cym_Latn,hat_Latn,intfloat/multilingual-e5-large,0.9852254265445943
srd_Latn,jav_Latn,microsoft/harrier-oss-v1-0.6b,0.9852202145680408
ekk_Latn,kat_Geor,intfloat/multilingual-e5-large,0.9852130792704564
cat_Latn,hat_Latn,intfloat/multilingual-e5-large,0.9852124958310262
bos_Latn,khm_Khmr,intfloat/multilingual-e5-large,0.985207480614489
amh_Ethi,ron_Latn,microsoft/harrier-oss-v1-0.6b,0.9852068701473549
hrv_Latn,mlt_Latn,microsoft/harrier-oss-v1-0.6b,0.9851997109724241
ell_Grek,ckb_Arab,microsoft/harrier-oss-v1-0.6b,0.98519532512284
kir_Cyrl,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9851941412943448
slv_Latn,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9851820289420894
bel_Cyrl,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9851815253989168
ilo_Latn,zho_Hans,microsoft/harrier-oss-v1-0.6b,0.9851804754602332
eus_Latn,nld_Latn,jinaai/jina-embeddings-v3,0.9851772898900526
rus_Cyrl,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9851714772976792
cym_Latn,mlt_Latn,intfloat/multilingual-e5-large,0.9851693798682888
nno_Latn,fin_Latn,intfloat/multilingual-e5-large,0.9851596702185894
isl_Latn,khm_Khmr,jinaai/jina-embeddings-v3,0.9851559445946148
lvs_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9851480888312023
eng_Latn,plt_Latn,microsoft/harrier-oss-v1-0.6b,0.9851435981852944
amh_Ethi,guj_Gujr,intfloat/multilingual-e5-large,0.9851414273332049
hye_Armn,lvs_Latn,jinaai/jina-embeddings-v3,0.9851382247676327
kan_Knda,tgl_Latn,intfloat/multilingual-e5-large,0.9851359547291482
npi_Deva,swh_Latn,intfloat/multilingual-e5-large,0.9851252540246048
uzn_Latn,ron_Latn,microsoft/harrier-oss-v1-0.6b,0.9851204916489531
khm_Khmr,ind_Latn,jinaai/jina-embeddings-v3,0.985112926783767
pbt_Arab,als_Latn,intfloat/multilingual-e5-large,0.9851033054839429
afr_Latn,azj_Latn,microsoft/harrier-oss-v1-0.6b,0.9850989041745898
hne_Deva,tha_Thai,microsoft/harrier-oss-v1-0.6b,0.9850962163711742
azj_Latn,hun_Latn,microsoft/harrier-oss-v1-0.6b,0.9850952825290928
jpn_Jpan,zsm_Latn,microsoft/harrier-oss-v1-0.6b,0.9850876425863548
afr_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9850817560684708
fra_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.9850661725196784
jpn_Jpan,dan_Latn,jinaai/jina-embeddings-v3,0.9850574606108147
guj_Gujr,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9850535119656547
uzn_Latn,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9850511803595923
amh_Ethi,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9850352054043319
glg_Latn,hne_Deva,microsoft/harrier-oss-v1-0.6b,0.9850330366233682
slk_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.985031732514168
ind_Latn,sun_Latn,microsoft/harrier-oss-v1-0.6b,0.9850184337059991
azj_Latn,lit_Latn,jinaai/jina-embeddings-v3,0.9850080927920839
deu_Latn,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9850006410668208
lao_Laoo,nld_Latn,jinaai/jina-embeddings-v3,0.9849843981748829
bos_Latn,mar_Deva,intfloat/multilingual-e5-large,0.9849831550135745
slv_Latn,uzn_Latn,microsoft/harrier-oss-v1-0.6b,0.9849823049805109
fin_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9849800548475212
jav_Latn,kaz_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9849737392368225
fao_Latn,por_Latn,jinaai/jina-embeddings-v3,0.9849683233818294
npi_Deva,tam_Taml,intfloat/multilingual-e5-large,0.984968206188919
glg_Latn,khm_Khmr,jinaai/jina-embeddings-v3,0.9849565945437999
dan_Latn,bak_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9849485698305895
ekk_Latn,tgk_Cyrl,intfloat/multilingual-e5-large,0.9849446314344226
mya_Mymr,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9849267086568567
slk_Latn,tel_Telu,jinaai/jina-embeddings-v3,0.9849219875967408
arz_Arab,sin_Sinh,intfloat/multilingual-e5-large,0.9849181068212367
asm_Beng,san_Deva,microsoft/harrier-oss-v1-0.6b,0.9849163900077244
bul_Cyrl,lao_Laoo,intfloat/multilingual-e5-large,0.9849135204201553
asm_Beng,mal_Mlym,intfloat/multilingual-e5-large,0.9849118644755701
bak_Cyrl,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9849028743341446
fin_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9849021202776144
ron_Latn,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9849015821912182
nso_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9848919554351678
srd_Latn,ltz_Latn,microsoft/harrier-oss-v1-0.6b,0.9848884810841332
jav_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9848882850241544
heb_Hebr,kan_Knda,jinaai/jina-embeddings-v3,0.9848878705420674
hne_Deva,tel_Telu,intfloat/multilingual-e5-large,0.9848861440951444
ita_Latn,pbt_Arab,intfloat/multilingual-e5-large,0.9848803565466013
ell_Grek,isl_Latn,jinaai/jina-embeddings-v3,0.9848738880243821
bul_Cyrl,khk_Cyrl,intfloat/multilingual-e5-large,0.9848592139321684
arz_Arab,ben_Beng,intfloat/multilingual-e5-large,0.9848511444769907
ben_Beng,ekk_Latn,jinaai/jina-embeddings-v3,0.9848502590305868
ita_Latn,lao_Laoo,intfloat/multilingual-e5-large,0.9848238863480624
san_Deva,sin_Sinh,microsoft/harrier-oss-v1-0.6b,0.9848211830667551
hat_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9848191170458908
azj_Latn,lvs_Latn,jinaai/jina-embeddings-v3,0.9848165592541795
arz_Arab,fra_Latn,intfloat/multilingual-e5-large,0.9848066838472864
ell_Grek,hne_Deva,microsoft/harrier-oss-v1-0.6b,0.9848043087055092
amh_Ethi,cym_Latn,intfloat/multilingual-e5-large,0.984789234064956
kan_Knda,mal_Mlym,intfloat/multilingual-e5-large,0.9847877988657965
bul_Cyrl,pbt_Arab,intfloat/multilingual-e5-large,0.9847862696091146
glg_Latn,mar_Deva,intfloat/multilingual-e5-large,0.9847852035478575
kir_Cyrl,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9847793472126534
mlt_Latn,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.9847711050059189
isl_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9847708713231369
eus_Latn,slv_Latn,jinaai/jina-embeddings-v3,0.9847701317151639
hin_Deva,hun_Latn,jinaai/jina-embeddings-v3,0.9847641853006079
spa_Latn,lao_Laoo,intfloat/multilingual-e5-large,0.9847608059248794
amh_Ethi,kaz_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9847387090626731
ell_Grek,lit_Latn,jinaai/jina-embeddings-v3,0.9847345246670369
war_Latn,fra_Latn,microsoft/harrier-oss-v1-0.6b,0.9847159606663074
asm_Beng,guj_Gujr,intfloat/multilingual-e5-large,0.9847137348136482
lit_Latn,mal_Mlym,jinaai/jina-embeddings-v3,0.9847089102761656
zsm_Latn,mya_Mymr,intfloat/multilingual-e5-large,0.9847073662020587
bos_Latn,gle_Latn,intfloat/multilingual-e5-large,0.984698838172225
asm_Beng,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.9846872422364088
ind_Latn,pbt_Arab,intfloat/multilingual-e5-large,0.9846845665833301
fra_Latn,pbt_Arab,intfloat/multilingual-e5-large,0.9846728690847336
tsn_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9846725526692761
kaz_Cyrl,zul_Latn,intfloat/multilingual-e5-large,0.9846536652847115
lao_Laoo,swe_Latn,jinaai/jina-embeddings-v3,0.984640969631176
kir_Cyrl,mkd_Cyrl,intfloat/multilingual-e5-large,0.984624191092516
eng_Latn,gle_Latn,intfloat/multilingual-e5-large,0.9846224614508117
amh_Ethi,mal_Mlym,microsoft/harrier-oss-v1-0.6b,0.9846223272222407
glg_Latn,uzn_Latn,intfloat/multilingual-e5-large,0.9846165465124388
spa_Latn,kan_Knda,microsoft/harrier-oss-v1-0.6b,0.9846120287301316
pol_Latn,tel_Telu,jinaai/jina-embeddings-v3,0.9846106366577236
eus_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9846035241240934
amh_Ethi,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9846006039799393
bos_Latn,kan_Knda,intfloat/multilingual-e5-large,0.984594414494635
hat_Latn,zsm_Latn,microsoft/harrier-oss-v1-0.6b,0.9845841018381087
bel_Cyrl,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.9845816684773724
bak_Cyrl,ces_Latn,microsoft/harrier-oss-v1-0.6b,0.9845783905799734
kan_Knda,als_Latn,intfloat/multilingual-e5-large,0.9845761453866544
bel_Cyrl,ceb_Latn,microsoft/harrier-oss-v1-0.6b,0.9845692545739003
jpn_Jpan,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.9845636860403486
est_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9845346387090144
kir_Cyrl,srp_Cyrl,intfloat/multilingual-e5-large,0.9845318154823355
kor_Hang,plt_Latn,microsoft/harrier-oss-v1-0.6b,0.9845285149632976
ind_Latn,uzn_Latn,intfloat/multilingual-e5-large,0.9845222603776569
kan_Knda,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9845075285102571
ceb_Latn,hat_Latn,intfloat/multilingual-e5-large,0.9845065818244256
ceb_Latn,tha_Thai,microsoft/harrier-oss-v1-0.6b,0.9844989888769968
mlt_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9844981951405686
afr_Latn,hat_Latn,intfloat/multilingual-e5-large,0.9844947634076224
asm_Beng,mar_Deva,intfloat/multilingual-e5-large,0.9844890272569726
nso_Latn,por_Latn,microsoft/harrier-oss-v1-0.6b,0.9844826369282892
mkd_Cyrl,mya_Mymr,jinaai/jina-embeddings-v3,0.9844811298651586
dan_Latn,tam_Taml,intfloat/multilingual-e5-large,0.9844762547845617
