source_lang,target_lang,model,MRR
kir_Cyrl,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9877865510403157
amh_Ethi,ces_Latn,microsoft/harrier-oss-v1-270m,0.987785113045833
uzn_Latn,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9877803305982454
slk_Latn,nno_Latn,intfloat/multilingual-e5-large,0.9877694815662326
hin_Deva,kaz_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9877329961513012
hye_Armn,kaz_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9877310441971419
deu_Latn,lmo_Latn,microsoft/harrier-oss-v1-0.6b,0.9877242322894496
amh_Ethi,pan_Guru,microsoft/harrier-oss-v1-0.6b,0.9877179969107298
tel_Telu,tgl_Latn,intfloat/multilingual-e5-large,0.9877108693581618
dan_Latn,hne_Deva,microsoft/harrier-oss-v1-0.6b,0.9877106819979973
deu_Latn,kir_Cyrl,intfloat/multilingual-e5-large,0.9877101142016165
ckb_Arab,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.9877015246359047
lvs_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.9876927428002396
oci_Latn,xho_Latn,microsoft/harrier-oss-v1-0.6b,0.9876912170801552
ekk_Latn,hye_Armn,intfloat/multilingual-e5-large,0.9876910914774898
ekk_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9876838253877264
isl_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9876798917845209
als_Latn,xho_Latn,intfloat/multilingual-e5-large,0.987679205837587
azj_Latn,ell_Grek,microsoft/harrier-oss-v1-0.6b,0.9876730726583678
ces_Latn,pan_Guru,microsoft/harrier-oss-v1-0.6b,0.9876710911907474
bel_Cyrl,dan_Latn,jinaai/jina-embeddings-v3,0.9876647798520752
azj_Latn,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.9876638984575508
cym_Latn,npi_Deva,intfloat/multilingual-e5-large,0.9876596781256246
cym_Latn,kat_Geor,intfloat/multilingual-e5-large,0.9876589124937656
guj_Gujr,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9876579416054159
eng_Latn,ydd_Hebr,intfloat/multilingual-e5-large,0.9876536090727075
npi_Deva,srp_Cyrl,intfloat/multilingual-e5-large,0.9876317859075991
bul_Cyrl,kir_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9876301922269479
nno_Latn,heb_Hebr,microsoft/harrier-oss-v1-0.6b,0.9876294877440382
lvs_Latn,ind_Latn,jinaai/jina-embeddings-v3,0.987618419492465
spa_Latn,uzn_Latn,microsoft/harrier-oss-v1-270m,0.9876148250846591
afr_Latn,cym_Latn,intfloat/multilingual-e5-large,0.9876100541123379
plt_Latn,zho_Hans,microsoft/harrier-oss-v1-0.6b,0.9876009887126488
bak_Cyrl,deu_Latn,microsoft/harrier-oss-v1-0.6b,0.9875999024310043
eng_Latn,plt_Latn,microsoft/harrier-oss-v1-270m,0.987579741771652
amh_Ethi,heb_Hebr,microsoft/harrier-oss-v1-270m,0.9875782026778616
ckb_Arab,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9875716430713593
cat_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9875706161127844
kat_Geor,npi_Deva,intfloat/multilingual-e5-large,0.9875705994682622
afr_Latn,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.987569637676356
khm_Khmr,ron_Latn,jinaai/jina-embeddings-v3,0.9875671731267768
heb_Hebr,tat_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9875644594955936
ell_Grek,jav_Latn,intfloat/multilingual-e5-large,0.9875632902147976
ces_Latn,npi_Deva,jinaai/jina-embeddings-v3,0.9875477692567677
heb_Hebr,lvs_Latn,intfloat/multilingual-e5-large,0.9875466132687027
mal_Mlym,tel_Telu,intfloat/multilingual-e5-large,0.9875447873829186
bak_Cyrl,kir_Cyrl,microsoft/harrier-oss-v1-270m,0.98754371589237
vec_Latn,lit_Latn,microsoft/harrier-oss-v1-0.6b,0.9875428987498496
ind_Latn,bel_Cyrl,intfloat/multilingual-e5-large,0.9875382434376334
ita_Latn,tam_Taml,intfloat/multilingual-e5-large,0.9875341169937427
khm_Khmr,slv_Latn,jinaai/jina-embeddings-v3,0.9875288941727876
guj_Gujr,zsm_Latn,intfloat/multilingual-e5-large,0.9875259675200416
bul_Cyrl,khm_Khmr,jinaai/jina-embeddings-v3,0.9875253866508305
tur_Latn,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9875178461307542
hrv_Latn,lao_Laoo,intfloat/multilingual-e5-large,0.9875097864952552
uzn_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9875053573137312
ekk_Latn,fra_Latn,intfloat/multilingual-e5-large,0.987495118667224
ell_Grek,pan_Guru,microsoft/harrier-oss-v1-0.6b,0.9874808397069368
hun_Latn,lvs_Latn,intfloat/multilingual-e5-large,0.9874673887940599
jpn_Jpan,vie_Latn,codefuse-ai/F2LLM-v2-0.6B,0.9874665235008768
bel_Cyrl,cym_Latn,intfloat/multilingual-e5-large,0.987465330980572
ben_Beng,nno_Latn,jinaai/jina-embeddings-v5-text-small,0.9874600110975282
dan_Latn,tat_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9874578383806061
pan_Guru,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9874568345981187
ory_Orya,tam_Taml,microsoft/harrier-oss-v1-0.6b,0.987456282325021
ind_Latn,afr_Latn,jinaai/jina-embeddings-v3,0.9874554724320267
afr_Latn,guj_Gujr,intfloat/multilingual-e5-large,0.9874553037828304
guj_Gujr,als_Latn,intfloat/multilingual-e5-large,0.9874522855919428
mal_Mlym,srp_Cyrl,intfloat/multilingual-e5-large,0.9874505833194577
afr_Latn,khm_Khmr,jinaai/jina-embeddings-v3,0.9874466721719681
pol_Latn,uzn_Latn,microsoft/harrier-oss-v1-0.6b,0.9874453031583115
fin_Latn,lvs_Latn,intfloat/multilingual-e5-large,0.9874404895318768
mkd_Cyrl,ekk_Latn,intfloat/multilingual-e5-large,0.9874401554729424
san_Deva,tel_Telu,microsoft/harrier-oss-v1-0.6b,0.987438944671236
kaz_Cyrl,lit_Latn,jinaai/jina-embeddings-v3,0.9874337281016534
jav_Latn,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9874231511002206
ita_Latn,tel_Telu,jinaai/jina-embeddings-v3,0.9874215491961886
lvs_Latn,uzn_Latn,intfloat/multilingual-e5-large,0.9874212541336954
isl_Latn,zsm_Latn,jinaai/jina-embeddings-v3,0.987416623085757
heb_Hebr,tel_Telu,jinaai/jina-embeddings-v3,0.987412010518097
dan_Latn,kaz_Cyrl,intfloat/multilingual-e5-large,0.9874118109563508
ceb_Latn,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.9874098205355852
isl_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9874097358401056
ekk_Latn,fin_Latn,intfloat/multilingual-e5-large,0.987407327059064
nno_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9874020093045894
ell_Grek,azj_Latn,intfloat/multilingual-e5-large,0.9873937242508974
spa_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.9873905100634534
bos_Latn,mya_Mymr,intfloat/multilingual-e5-large,0.9873863961056242
slv_Latn,uzn_Latn,microsoft/harrier-oss-v1-270m,0.9873846904310959
afr_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.9873834561924274
fin_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9873827786464306
fra_Latn,bho_Deva,intfloat/multilingual-e5-large,0.9873730881259393
bel_Cyrl,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.9873675100765011
ell_Grek,nno_Latn,intfloat/multilingual-e5-large,0.9873597293941889
guj_Gujr,heb_Hebr,jinaai/jina-embeddings-v3,0.9873525462521389
ces_Latn,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9873495585360501
ckb_Arab,vie_Latn,microsoft/harrier-oss-v1-270m,0.9873486500105746
nno_Latn,pan_Guru,intfloat/multilingual-e5-large,0.9873467724670324
cym_Latn,glg_Latn,intfloat/multilingual-e5-large,0.9873417797738132
nld_Latn,tam_Taml,microsoft/harrier-oss-v1-0.6b,0.987341572517471
snd_Arab,swe_Latn,jinaai/jina-embeddings-v3,0.9873197541403722
amh_Ethi,slk_Latn,microsoft/harrier-oss-v1-0.6b,0.9873165078066506
fra_Latn,swh_Latn,microsoft/harrier-oss-v1-270m,0.9873133841008803
srd_Latn,kor_Hang,microsoft/harrier-oss-v1-0.6b,0.9872991661707484
ita_Latn,bak_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9872942408624875
spa_Latn,lvs_Latn,intfloat/multilingual-e5-large,0.9872901919238322
hrv_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9872763201475834
guj_Gujr,hye_Armn,intfloat/multilingual-e5-large,0.9872616105245233
guj_Gujr,hne_Deva,intfloat/multilingual-e5-large,0.9872522555510839
heb_Hebr,uzn_Latn,intfloat/multilingual-e5-large,0.9872495576302792
hun_Latn,kat_Geor,intfloat/multilingual-e5-large,0.9872468760069311
hye_Armn,zsm_Latn,microsoft/harrier-oss-v1-270m,0.9872357893124664
cym_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9872315235786309
hun_Latn,azj_Latn,intfloat/multilingual-e5-large,0.9872287398881398
bak_Cyrl,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9872251553891604
deu_Latn,tel_Telu,microsoft/harrier-oss-v1-0.6b,0.9872170441159858
hun_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9872155213691911
sin_Sinh,tam_Taml,intfloat/multilingual-e5-large,0.9872142808762536
azj_Latn,fin_Latn,jinaai/jina-embeddings-v3,0.9871952351421096
afr_Latn,amh_Ethi,intfloat/multilingual-e5-large,0.9871905949047287
aeb_Arab,kor_Hang,jinaai/jina-embeddings-v3,0.9871796287511292
spa_Latn,tam_Taml,intfloat/multilingual-e5-large,0.9871681928633522
jpn_Jpan,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9871680714014369
hun_Latn,lit_Latn,jinaai/jina-embeddings-v3,0.9871653620248836
zsm_Latn,lit_Latn,jinaai/jina-embeddings-v3,0.9871648780668687
ces_Latn,nno_Latn,microsoft/harrier-oss-v1-0.6b,0.9871553604658221
sot_Latn,tsn_Latn,intfloat/multilingual-e5-large,0.9871525007283576
ron_Latn,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.9871509616327903
est_Latn,sun_Latn,microsoft/harrier-oss-v1-0.6b,0.9871471251139976
eng_Latn,mya_Mymr,intfloat/multilingual-e5-large,0.9871311468285089
heb_Hebr,mal_Mlym,intfloat/multilingual-e5-large,0.9871273293620815
npi_Deva,ron_Latn,jinaai/jina-embeddings-v3,0.9871146434033199
mya_Mymr,vie_Latn,microsoft/harrier-oss-v1-270m,0.9871095639391517
ceb_Latn,srp_Cyrl,microsoft/harrier-oss-v1-0.6b,0.987095603812226
xho_Latn,zho_Hant,microsoft/harrier-oss-v1-0.6b,0.9870920402250326
bak_Cyrl,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9870832196460952
heb_Hebr,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9870800395256918
guj_Gujr,npi_Deva,intfloat/multilingual-e5-large,0.987078389082271
zsm_Latn,tel_Telu,intfloat/multilingual-e5-large,0.9870727414040212
eng_Latn,arz_Arab,intfloat/multilingual-e5-large,0.987069907662862
mkd_Cyrl,mar_Deva,intfloat/multilingual-e5-large,0.987058438456502
heb_Hebr,isl_Latn,jinaai/jina-embeddings-v3,0.9870543714020856
jav_Latn,war_Latn,intfloat/multilingual-e5-large,0.987051121592851
fra_Latn,tel_Telu,microsoft/harrier-oss-v1-0.6b,0.9870490291310472
uzn_Latn,tur_Latn,microsoft/harrier-oss-v1-270m,0.9870483719115486
amh_Ethi,dan_Latn,microsoft/harrier-oss-v1-270m,0.9870430217010979
mal_Mlym,tam_Taml,intfloat/multilingual-e5-large,0.9870374956180767
azj_Latn,heb_Hebr,microsoft/harrier-oss-v1-0.6b,0.9870343193366826
tgk_Cyrl,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9870335743277934
arb_Arab,nso_Latn,intfloat/multilingual-e5-large,0.987031116794544
mar_Deva,swe_Latn,jinaai/jina-embeddings-v3,0.9870212244807606
hat_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9870050903046927
azj_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.9869971034414857
amh_Ethi,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.98699272327292
asm_Beng,eng_Latn,microsoft/harrier-oss-v1-0.6b,0.9869874576148907
nno_Latn,uzn_Latn,intfloat/multilingual-e5-large,0.986976504212041
kir_Cyrl,urd_Arab,microsoft/harrier-oss-v1-0.6b,0.9869705489662624
zsm_Latn,mlt_Latn,intfloat/multilingual-e5-large,0.9869665928603724
afr_Latn,mai_Deva,intfloat/multilingual-e5-large,0.9869603498908854
xho_Latn,zho_Hans,microsoft/harrier-oss-v1-270m,0.986958337285122
ces_Latn,uzn_Latn,microsoft/harrier-oss-v1-270m,0.9869482297343839
kaz_Cyrl,tha_Thai,jinaai/jina-embeddings-v3,0.9869474529332608
jpn_Jpan,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9869463547908635
swe_Latn,uzn_Latn,microsoft/harrier-oss-v1-0.6b,0.9869413100689988
jav_Latn,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9869367430769286
cat_Latn,nno_Latn,intfloat/multilingual-e5-large,0.9869352658672612
als_Latn,tam_Taml,intfloat/multilingual-e5-large,0.9869099517809408
isl_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9869084259764943
hun_Latn,npi_Deva,intfloat/multilingual-e5-large,0.9869029095321267
bul_Cyrl,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.9868910603910858
bel_Cyrl,mal_Mlym,intfloat/multilingual-e5-large,0.9868850279120831
fin_Latn,glg_Latn,intfloat/multilingual-e5-large,0.9868822577088028
ell_Grek,guj_Gujr,intfloat/multilingual-e5-large,0.9868698346194282
bak_Cyrl,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9868622191851752
bho_Deva,mal_Mlym,microsoft/harrier-oss-v1-0.6b,0.9868530885012298
isl_Latn,srp_Cyrl,jinaai/jina-embeddings-v3,0.9868509293882393
azj_Latn,srp_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9868431041291419
npi_Deva,san_Deva,microsoft/harrier-oss-v1-0.6b,0.986840490248542
afr_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.9868404731587267
eus_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9868323246016185
pbt_Arab,sin_Sinh,intfloat/multilingual-e5-large,0.9868317366796391
ckb_Arab,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9868303673511967
deu_Latn,swh_Latn,microsoft/harrier-oss-v1-270m,0.986828589312425
dan_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.9868145695259588
hrv_Latn,sun_Latn,intfloat/multilingual-e5-large,0.9868134642720683
ces_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.9868134548901528
cat_Latn,ceb_Latn,microsoft/harrier-oss-v1-270m,0.9868133954966596
mal_Mlym,mar_Deva,intfloat/multilingual-e5-large,0.986810877705034
heb_Hebr,ckb_Arab,microsoft/harrier-oss-v1-270m,0.9868043925818719
afr_Latn,nno_Latn,microsoft/harrier-oss-v1-0.6b,0.98680106626957
lit_Latn,npi_Deva,jinaai/jina-embeddings-v3,0.9867924887544857
jpn_Jpan,pol_Latn,codefuse-ai/F2LLM-v2-0.6B,0.986784616760374
bak_Cyrl,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9867738810443432
jpn_Jpan,deu_Latn,microsoft/harrier-oss-v1-0.6b,0.9867641362143371
hat_Latn,ron_Latn,microsoft/harrier-oss-v1-270m,0.986760808442928
fra_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9867582773177856
ekk_Latn,lit_Latn,intfloat/multilingual-e5-large,0.9867550585278622
ces_Latn,swh_Latn,microsoft/harrier-oss-v1-270m,0.9867494934276757
gle_Latn,oci_Latn,microsoft/harrier-oss-v1-0.6b,0.9867353414043136
bak_Cyrl,hrv_Latn,microsoft/harrier-oss-v1-270m,0.9867271818853638
heb_Hebr,swh_Latn,microsoft/harrier-oss-v1-270m,0.9867236550402726
snd_Arab,tgl_Latn,intfloat/multilingual-e5-large,0.9867120468838089
srd_Latn,jav_Latn,microsoft/harrier-oss-v1-270m,0.9867087375733622
azj_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9867055718687935
hrv_Latn,khk_Cyrl,intfloat/multilingual-e5-large,0.9867030210508518
fra_Latn,run_Latn,microsoft/harrier-oss-v1-270m,0.9866985068072024
fra_Latn,kan_Knda,intfloat/multilingual-e5-large,0.9866939240755962
uzn_Latn,pol_Latn,microsoft/harrier-oss-v1-270m,0.9866896436721498
azj_Latn,tat_Cyrl,microsoft/harrier-oss-v1-270m,0.9866825538963768
bel_Cyrl,guj_Gujr,intfloat/multilingual-e5-large,0.9866821299064708
ekk_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.986674669045892
srd_Latn,est_Latn,microsoft/harrier-oss-v1-0.6b,0.9866694899303596
glg_Latn,lvs_Latn,jinaai/jina-embeddings-v3,0.9866688553496104
fra_Latn,uzn_Latn,microsoft/harrier-oss-v1-0.6b,0.9866604201692325
ceb_Latn,kat_Geor,intfloat/multilingual-e5-large,0.9866527580768997
aeb_Arab,tha_Thai,jinaai/jina-embeddings-v3,0.9866511305228048
fin_Latn,hne_Deva,microsoft/harrier-oss-v1-0.6b,0.9866412672910994
hin_Deva,lit_Latn,jinaai/jina-embeddings-v3,0.9866401947999546
hat_Latn,tur_Latn,microsoft/harrier-oss-v1-270m,0.9866389904560352
bos_Latn,lit_Latn,jinaai/jina-embeddings-v3,0.986630200239947
ell_Grek,hne_Deva,microsoft/harrier-oss-v1-270m,0.986628597684962
mkd_Cyrl,snd_Arab,intfloat/multilingual-e5-large,0.9866285819978982
ast_Latn,ilo_Latn,microsoft/harrier-oss-v1-0.6b,0.986628146847901
isl_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9866212769934231
spa_Latn,swh_Latn,microsoft/harrier-oss-v1-270m,0.9866208217382272
fin_Latn,pan_Guru,intfloat/multilingual-e5-large,0.9866198179798762
ita_Latn,mar_Deva,microsoft/harrier-oss-v1-270m,0.9866186944993907
hye_Armn,npi_Deva,intfloat/multilingual-e5-large,0.9866184191550134
ssw_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9866098952773104
srp_Cyrl,swh_Latn,intfloat/multilingual-e5-large,0.9866082855417708
dan_Latn,kan_Knda,jinaai/jina-embeddings-v3,0.9865965800416979
dan_Latn,jpn_Jpan,jinaai/jina-embeddings-v3,0.986594184747546
kan_Knda,swe_Latn,jinaai/jina-embeddings-v3,0.9865890121222076
hun_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.986585601376191
kir_Cyrl,slk_Latn,microsoft/harrier-oss-v1-0.6b,0.9865854525108292
pan_Guru,ron_Latn,microsoft/harrier-oss-v1-0.6b,0.9865850309302645
cat_Latn,hne_Deva,intfloat/multilingual-e5-large,0.9865829696801016
ben_Beng,lao_Laoo,jinaai/jina-embeddings-v3,0.9865711552508669
fin_Latn,azj_Latn,intfloat/multilingual-e5-large,0.9865552021081361
ita_Latn,kan_Knda,microsoft/harrier-oss-v1-0.6b,0.9865531476668459
ast_Latn,snd_Arab,microsoft/harrier-oss-v1-0.6b,0.98654739615838
deu_Latn,war_Latn,microsoft/harrier-oss-v1-270m,0.9865468962458007
est_Latn,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9865408092310266
bho_Deva,hin_Deva,microsoft/harrier-oss-v1-270m,0.9865382287229789
glg_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9865346677996298
lit_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.9865264749857784
ell_Grek,khm_Khmr,jinaai/jina-embeddings-v3,0.986514037172066
mal_Mlym,san_Deva,microsoft/harrier-oss-v1-0.6b,0.9865066114846088
eus_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9864941749771239
glg_Latn,mal_Mlym,microsoft/harrier-oss-v1-0.6b,0.9864907131588803
azj_Latn,cat_Latn,microsoft/harrier-oss-v1-0.6b,0.9864841646793598
bel_Cyrl,pan_Guru,intfloat/multilingual-e5-large,0.9864770338649302
bak_Cyrl,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9864746336449004
cym_Latn,fur_Latn,intfloat/multilingual-e5-large,0.986465587552544
snd_Arab,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9864534002420741
lvs_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9864459815546772
amh_Ethi,srd_Latn,microsoft/harrier-oss-v1-270m,0.9864459815546772
eng_Latn,mlt_Latn,microsoft/harrier-oss-v1-0.6b,0.9864442073725751
npi_Deva,snd_Arab,intfloat/multilingual-e5-large,0.9864364928768636
ben_Beng,khk_Cyrl,intfloat/multilingual-e5-large,0.9864303958983636
kat_Geor,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9864297536846508
amh_Ethi,hye_Armn,intfloat/multilingual-e5-large,0.9864186489889369
ceb_Latn,smo_Latn,microsoft/harrier-oss-v1-0.6b,0.9864159640958742
khm_Khmr,srp_Cyrl,jinaai/jina-embeddings-v3,0.986415807098959
hun_Latn,kir_Cyrl,intfloat/multilingual-e5-large,0.9864092825770829
jpn_Jpan,ron_Latn,microsoft/harrier-oss-v1-0.6b,0.9863986609202142
hrv_Latn,bak_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9863942695088711
afr_Latn,npi_Deva,intfloat/multilingual-e5-large,0.9863918122572612
khm_Khmr,zsm_Latn,jinaai/jina-embeddings-v3,0.98638587221034
swe_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.986384960342806
hrv_Latn,xho_Latn,intfloat/multilingual-e5-large,0.9863813546372936
bak_Cyrl,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9863789086967589
kir_Cyrl,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9863780061425038
nno_Latn,ell_Grek,microsoft/harrier-oss-v1-0.6b,0.9863767609645067
cym_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9863742359056652
ron_Latn,swh_Latn,microsoft/harrier-oss-v1-270m,0.9863739109186762
zsm_Latn,tam_Taml,intfloat/multilingual-e5-large,0.9863733716147158
bul_Cyrl,isl_Latn,jinaai/jina-embeddings-v3,0.9863730145914986
hin_Deva,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9863563762460259
deu_Latn,kan_Knda,jinaai/jina-embeddings-v3,0.9863555332114916
dan_Latn,uzn_Latn,intfloat/multilingual-e5-large,0.9863477728741599
ckb_Arab,ron_Latn,microsoft/harrier-oss-v1-270m,0.9863442824452222
eng_Latn,sun_Latn,intfloat/multilingual-e5-large,0.9863402047339556
mkd_Cyrl,khk_Cyrl,intfloat/multilingual-e5-large,0.9863268984830527
lit_Latn,afr_Latn,jinaai/jina-embeddings-v3,0.9863236566347982
eng_Latn,tir_Ethi,microsoft/harrier-oss-v1-270m,0.9863224896159462
npi_Deva,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9863183264992552
kan_Knda,sin_Sinh,intfloat/multilingual-e5-large,0.986310399446569
srd_Latn,mar_Deva,microsoft/harrier-oss-v1-0.6b,0.98630995157675
ron_Latn,uzn_Latn,intfloat/multilingual-e5-large,0.9863097824678502
isl_Latn,oci_Latn,jinaai/jina-embeddings-v3,0.9863032773111824
kin_Latn,zho_Hans,microsoft/harrier-oss-v1-270m,0.9863000594596444
hin_Deva,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9862995813245541
zsm_Latn,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.9862944942280676
uzn_Latn,slv_Latn,microsoft/harrier-oss-v1-270m,0.9862929736564543
lao_Laoo,tgl_Latn,intfloat/multilingual-e5-large,0.9862918841942014
swh_Latn,xho_Latn,intfloat/multilingual-e5-large,0.9862721131131562
hun_Latn,pan_Guru,intfloat/multilingual-e5-large,0.9862713535615375
slv_Latn,nno_Latn,microsoft/harrier-oss-v1-0.6b,0.9862710043420845
hat_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.986260049354347
afr_Latn,pan_Guru,intfloat/multilingual-e5-large,0.9862584568923847
mar_Deva,zsm_Latn,intfloat/multilingual-e5-large,0.9862474350769688
deu_Latn,ckb_Arab,microsoft/harrier-oss-v1-270m,0.9862458056155345
pan_Guru,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9862408350791185
mar_Deva,npi_Deva,intfloat/multilingual-e5-large,0.986232447759873
guj_Gujr,snd_Arab,intfloat/multilingual-e5-large,0.986227858686733
ekk_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9862255953823024
afr_Latn,lit_Latn,jinaai/jina-embeddings-v3,0.9862169751491467
fur_Latn,sin_Sinh,microsoft/harrier-oss-v1-0.6b,0.9861984452883368
swh_Latn,tur_Latn,microsoft/harrier-oss-v1-270m,0.98619547345926
bak_Cyrl,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9861941206523386
pan_Guru,tam_Taml,intfloat/multilingual-e5-large,0.9861912615507488
kan_Knda,pan_Guru,microsoft/harrier-oss-v1-0.6b,0.9861907459876766
ben_Beng,mya_Mymr,jinaai/jina-embeddings-v3,0.986175367723897
cat_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9861674142988379
bul_Cyrl,mar_Deva,microsoft/harrier-oss-v1-0.6b,0.986165240982867
cym_Latn,nld_Latn,microsoft/harrier-oss-v1-270m,0.9861637344437014
dan_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-270m,0.9861591160313287
hne_Deva,kan_Knda,microsoft/harrier-oss-v1-0.6b,0.9861529827629523
bel_Cyrl,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9861410279093721
afr_Latn,bel_Cyrl,jinaai/jina-embeddings-v3,0.9861396028327825
eus_Latn,eng_Latn,jinaai/jina-embeddings-v3,0.9861375072562212
deu_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.9861241217798594
hrv_Latn,khm_Khmr,jinaai/jina-embeddings-v3,0.986123990175533
bel_Cyrl,ceb_Latn,microsoft/harrier-oss-v1-270m,0.9861186609025715
srp_Cyrl,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9861125353844129
mar_Deva,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9861124053429752
ukr_Cyrl,uzn_Latn,microsoft/harrier-oss-v1-0.6b,0.9861082647226762
afr_Latn,kaz_Cyrl,jinaai/jina-embeddings-v3,0.9861030000108454
ben_Beng,pbt_Arab,intfloat/multilingual-e5-large,0.9860901889863327
por_Latn,sna_Latn,microsoft/harrier-oss-v1-270m,0.986088153747212
cym_Latn,swe_Latn,microsoft/harrier-oss-v1-270m,0.9860797986001818
slv_Latn,swh_Latn,microsoft/harrier-oss-v1-270m,0.9860788763611983
gle_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9860752972627862
ron_Latn,tat_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9860624899940786
khk_Cyrl,als_Latn,intfloat/multilingual-e5-large,0.9860607358353615
bos_Latn,ekk_Latn,intfloat/multilingual-e5-large,0.9860576744358944
mar_Deva,snd_Arab,intfloat/multilingual-e5-large,0.9860386543221794
deu_Latn,lao_Laoo,intfloat/multilingual-e5-large,0.9860342822696256
cat_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9860298827731471
